year,month,item,measure,unit,value,source_table_year
2023,1,おしろい,販売金額,千円,1679919.0,2023
2023,2,おしろい,販売金額,千円,2003699.0,2023
2023,3,おしろい,販売金額,千円,3175687.0,2023
2023,4,おしろい,販売金額,千円,3303188.0,2023
2023,5,おしろい,販売金額,千円,2926984.0,2023
2023,6,おしろい,販売金額,千円,3917979.0,2023
2023,7,おしろい,販売金額,千円,3292151.0,2023
2023,8,おしろい,販売金額,千円,3144714.0,2023
2023,9,おしろい,販売金額,千円,3770515.0,2023
2023,10,おしろい,販売金額,千円,3277243.0,2023
2023,11,おしろい,販売金額,千円,6124735.0,2023
2023,12,おしろい,販売金額,千円,3691553.0,2023
2024,1,おしろい,販売金額,千円,2655330.0,2024
2024,2,おしろい,販売金額,千円,3487499.0,2024
2024,3,おしろい,販売金額,千円,3281242.0,2024
2024,4,おしろい,販売金額,千円,3732373.0,2024
2024,5,おしろい,販売金額,千円,4428873.0,2024
2024,6,おしろい,販売金額,千円,5058742.0,2024
2024,7,おしろい,販売金額,千円,4432303.0,2024
2024,8,おしろい,販売金額,千円,4223470.0,2024
2024,9,おしろい,販売金額,千円,4622840.0,2024
2024,10,おしろい,販売金額,千円,4099642.0,2024
2024,11,おしろい,販売金額,千円,7044606.0,2024
2024,12,おしろい,販売金額,千円,4290100.0,2024
2015,0,その他の仕上用化粧品,出荷その他,kg,4003.0,2019
2016,0,その他の仕上用化粧品,出荷その他,kg,4911.0,2020
2017,0,その他の仕上用化粧品,出荷その他,kg,5764.0,2021
2018,0,その他の仕上用化粧品,出荷その他,kg,3658.0,2022
2019,0,その他の仕上用化粧品,出荷その他,kg,6140.0,2023
2019,1,その他の仕上用化粧品,出荷その他,kg,28.0,2019
2019,2,その他の仕上用化粧品,出荷その他,kg,19.0,2019
2019,3,その他の仕上用化粧品,出荷その他,kg,131.0,2019
2019,4,その他の仕上用化粧品,出荷その他,kg,1188.0,2019
2019,5,その他の仕上用化粧品,出荷その他,kg,281.0,2019
2019,6,その他の仕上用化粧品,出荷その他,kg,1113.0,2019
2019,7,その他の仕上用化粧品,出荷その他,kg,174.0,2019
2019,8,その他の仕上用化粧品,出荷その他,kg,160.0,2019
2019,9,その他の仕上用化粧品,出荷その他,kg,236.0,2019
2019,10,その他の仕上用化粧品,出荷その他,kg,62.0,2019
2019,11,その他の仕上用化粧品,出荷その他,kg,1894.0,2019
2019,12,その他の仕上用化粧品,出荷その他,kg,854.0,2019
2020,0,その他の仕上用化粧品,出荷その他,kg,3219.0,2023
2020,1,その他の仕上用化粧品,出荷その他,kg,92.0,2020
2020,2,その他の仕上用化粧品,出荷その他,kg,351.0,2020
2020,3,その他の仕上用化粧品,出荷その他,kg,411.0,2020
2020,4,その他の仕上用化粧品,出荷その他,kg,53.0,2020
2020,5,その他の仕上用化粧品,出荷その他,kg,118.0,2020
2020,6,その他の仕上用化粧品,出荷その他,kg,228.0,2020
2020,7,その他の仕上用化粧品,出荷その他,kg,77.0,2020
2020,8,その他の仕上用化粧品,出荷その他,kg,702.0,2020
2020,9,その他の仕上用化粧品,出荷その他,kg,233.0,2020
2020,10,その他の仕上用化粧品,出荷その他,kg,4246.0,2020
2020,11,その他の仕上用化粧品,出荷その他,kg,13214.0,2020
2020,12,その他の仕上用化粧品,出荷その他,kg,924.0,2020
2021,0,その他の仕上用化粧品,出荷その他,kg,8041.0,2023
2021,1,その他の仕上用化粧品,出荷その他,kg,5482.0,2021
2021,2,その他の仕上用化粧品,出荷その他,kg,683.0,2021
2021,3,その他の仕上用化粧品,出荷その他,kg,2347.0,2021
2021,4,その他の仕上用化粧品,出荷その他,kg,332.0,2021
2021,5,その他の仕上用化粧品,出荷その他,kg,860.0,2021
2021,6,その他の仕上用化粧品,出荷その他,kg,2643.0,2021
2021,7,その他の仕上用化粧品,出荷その他,kg,785.0,2021
2021,8,その他の仕上用化粧品,出荷その他,kg,289.0,2021
2021,9,その他の仕上用化粧品,出荷その他,kg,5368.0,2021
2021,10,その他の仕上用化粧品,出荷その他,kg,5780.0,2021
2021,11,その他の仕上用化粧品,出荷その他,kg,1635.0,2021
2021,12,その他の仕上用化粧品,出荷その他,kg,4262.0,2021
2022,0,その他の仕上用化粧品,出荷その他,kg,3063.0,2023
2022,1,その他の仕上用化粧品,出荷その他,kg,176.0,2022
2022,2,その他の仕上用化粧品,出荷その他,kg,476.0,2022
2022,3,その他の仕上用化粧品,出荷その他,kg,345.0,2022
2022,4,その他の仕上用化粧品,出荷その他,kg,156.0,2022
2022,5,その他の仕上用化粧品,出荷その他,kg,408.0,2022
2022,6,その他の仕上用化粧品,出荷その他,kg,186.0,2022
2022,7,その他の仕上用化粧品,出荷その他,kg,142.0,2022
2022,8,その他の仕上用化粧品,出荷その他,kg,101.0,2022
2022,9,その他の仕上用化粧品,出荷その他,kg,131.0,2022
2022,10,その他の仕上用化粧品,出荷その他,kg,98.0,2022
2022,11,その他の仕上用化粧品,出荷その他,kg,724.0,2022
2022,12,その他の仕上用化粧品,出荷その他,kg,120.0,2022
2023,0,その他の仕上用化粧品,出荷その他,kg,5221.0,2023
2023,1,その他の仕上用化粧品,出荷その他,kg,127.0,2023
2023,2,その他の仕上用化粧品,出荷その他,kg,366.0,2023
2023,3,その他の仕上用化粧品,出荷その他,kg,326.0,2023
2023,4,その他の仕上用化粧品,出荷その他,kg,317.0,2023
2023,5,その他の仕上用化粧品,出荷その他,kg,208.0,2023
2023,6,その他の仕上用化粧品,出荷その他,kg,210.0,2023
2023,7,その他の仕上用化粧品,出荷その他,kg,578.0,2023
2023,8,その他の仕上用化粧品,出荷その他,kg,152.0,2023
2023,9,その他の仕上用化粧品,出荷その他,kg,478.0,2023
2023,10,その他の仕上用化粧品,出荷その他,kg,880.0,2023
2023,11,その他の仕上用化粧品,出荷その他,kg,1089.0,2023
2023,12,その他の仕上用化粧品,出荷その他,kg,490.0,2023
2024,1,その他の仕上用化粧品,出荷その他,kg,966.0,2024
2024,2,その他の仕上用化粧品,出荷その他,kg,682.0,2024
2024,3,その他の仕上用化粧品,出荷その他,kg,315.0,2024
2024,4,その他の仕上用化粧品,出荷その他,kg,1013.0,2024
2024,5,その他の仕上用化粧品,出荷その他,kg,347.0,2024
2024,6,その他の仕上用化粧品,出荷その他,kg,782.0,2024
2024,7,その他の仕上用化粧品,出荷その他,kg,279.0,2024
2024,8,その他の仕上用化粧品,出荷その他,kg,1491.0,2024
2024,9,その他の仕上用化粧品,出荷その他,kg,2804.0,2024
2024,10,その他の仕上用化粧品,出荷その他,kg,1002.0,2024
2024,11,その他の仕上用化粧品,出荷その他,kg,1181.0,2024
2024,12,その他の仕上用化粧品,出荷その他,kg,935.0,2024
2015,0,その他の仕上用化粧品,受入,kg,39662.0,2019
2016,0,その他の仕上用化粧品,受入,kg,32958.0,2020
2017,0,その他の仕上用化粧品,受入,kg,82254.0,2021
2018,0,その他の仕上用化粧品,受入,kg,57982.0,2022
2019,0,その他の仕上用化粧品,受入,kg,72192.0,2023
2019,1,その他の仕上用化粧品,受入,kg,4789.0,2019
2019,2,その他の仕上用化粧品,受入,kg,7296.0,2019
2019,3,その他の仕上用化粧品,受入,kg,2234.0,2019
2019,4,その他の仕上用化粧品,受入,kg,7158.0,2019
2019,5,その他の仕上用化粧品,受入,kg,6928.0,2019
2019,6,その他の仕上用化粧品,受入,kg,6104.0,2019
2019,7,その他の仕上用化粧品,受入,kg,5364.0,2019
2019,8,その他の仕上用化粧品,受入,kg,3851.0,2019
2019,9,その他の仕上用化粧品,受入,kg,11920.0,2019
2019,10,その他の仕上用化粧品,受入,kg,4063.0,2019
2019,11,その他の仕上用化粧品,受入,kg,7058.0,2019
2019,12,その他の仕上用化粧品,受入,kg,5427.0,2019
2020,0,その他の仕上用化粧品,受入,kg,54045.0,2023
2020,1,その他の仕上用化粧品,受入,kg,15506.0,2020
2020,2,その他の仕上用化粧品,受入,kg,4953.0,2020
2020,3,その他の仕上用化粧品,受入,kg,4892.0,2020
2020,4,その他の仕上用化粧品,受入,kg,4620.0,2020
2020,5,その他の仕上用化粧品,受入,kg,6318.0,2020
2020,6,その他の仕上用化粧品,受入,kg,12377.0,2020
2020,7,その他の仕上用化粧品,受入,kg,19258.0,2020
2020,8,その他の仕上用化粧品,受入,kg,1317.0,2020
2020,9,その他の仕上用化粧品,受入,kg,1397.0,2020
2020,10,その他の仕上用化粧品,受入,kg,5821.0,2020
2020,11,その他の仕上用化粧品,受入,kg,7703.0,2020
2020,12,その他の仕上用化粧品,受入,kg,3901.0,2020
2021,0,その他の仕上用化粧品,受入,kg,56352.0,2023
2021,1,その他の仕上用化粧品,受入,kg,13512.0,2021
2021,2,その他の仕上用化粧品,受入,kg,20879.0,2021
2021,3,その他の仕上用化粧品,受入,kg,5688.0,2021
2021,4,その他の仕上用化粧品,受入,kg,3705.0,2021
2021,5,その他の仕上用化粧品,受入,kg,893.0,2021
2021,6,その他の仕上用化粧品,受入,kg,7330.0,2021
2021,7,その他の仕上用化粧品,受入,kg,10463.0,2021
2021,8,その他の仕上用化粧品,受入,kg,17910.0,2021
2021,9,その他の仕上用化粧品,受入,kg,4377.0,2021
2021,10,その他の仕上用化粧品,受入,kg,13195.0,2021
2021,11,その他の仕上用化粧品,受入,kg,2534.0,2021
2021,12,その他の仕上用化粧品,受入,kg,3186.0,2021
2022,0,その他の仕上用化粧品,受入,kg,54747.0,2023
2022,1,その他の仕上用化粧品,受入,kg,974.0,2022
2022,2,その他の仕上用化粧品,受入,kg,1068.0,2022
2022,3,その他の仕上用化粧品,受入,kg,1481.0,2022
2022,4,その他の仕上用化粧品,受入,kg,10254.0,2022
2022,5,その他の仕上用化粧品,受入,kg,7268.0,2022
2022,6,その他の仕上用化粧品,受入,kg,4948.0,2022
2022,7,その他の仕上用化粧品,受入,kg,2812.0,2022
2022,8,その他の仕上用化粧品,受入,kg,1290.0,2022
2022,9,その他の仕上用化粧品,受入,kg,4317.0,2022
2022,10,その他の仕上用化粧品,受入,kg,6777.0,2022
2022,11,その他の仕上用化粧品,受入,kg,7688.0,2022
2022,12,その他の仕上用化粧品,受入,kg,5870.0,2022
2023,0,その他の仕上用化粧品,受入,kg,38618.0,2023
2023,1,その他の仕上用化粧品,受入,kg,2482.0,2023
2023,2,その他の仕上用化粧品,受入,kg,1548.0,2023
2023,3,その他の仕上用化粧品,受入,kg,8833.0,2023
2023,4,その他の仕上用化粧品,受入,kg,2143.0,2023
2023,5,その他の仕上用化粧品,受入,kg,1873.0,2023
2023,6,その他の仕上用化粧品,受入,kg,2928.0,2023
2023,7,その他の仕上用化粧品,受入,kg,2451.0,2023
2023,8,その他の仕上用化粧品,受入,kg,5529.0,2023
2023,9,その他の仕上用化粧品,受入,kg,4208.0,2023
2023,10,その他の仕上用化粧品,受入,kg,2409.0,2023
2023,11,その他の仕上用化粧品,受入,kg,2484.0,2023
2023,12,その他の仕上用化粧品,受入,kg,1730.0,2023
2024,1,その他の仕上用化粧品,受入,kg,5403.0,2024
2024,2,その他の仕上用化粧品,受入,kg,2448.0,2024
2024,3,その他の仕上用化粧品,受入,kg,4357.0,2024
2024,4,その他の仕上用化粧品,受入,kg,3219.0,2024
2024,5,その他の仕上用化粧品,受入,kg,1087.0,2024
2024,6,その他の仕上用化粧品,受入,kg,2236.0,2024
2024,7,その他の仕上用化粧品,受入,kg,3004.0,2024
2024,8,その他の仕上用化粧品,受入,kg,6648.0,2024
2024,9,その他の仕上用化粧品,受入,kg,3050.0,2024
2024,10,その他の仕上用化粧品,受入,kg,2532.0,2024
2024,11,その他の仕上用化粧品,受入,kg,2025.0,2024
2024,12,その他の仕上用化粧品,受入,kg,1836.0,2024
2015,0,その他の仕上用化粧品,月末在庫,kg,18584.0,2019
2016,0,その他の仕上用化粧品,月末在庫,kg,15770.0,2020
2017,0,その他の仕上用化粧品,月末在庫,kg,21524.0,2021
2018,0,その他の仕上用化粧品,月末在庫,kg,37032.0,2022
2019,0,その他の仕上用化粧品,月末在庫,kg,25441.0,2023
2019,1,その他の仕上用化粧品,月末在庫,kg,44924.0,2019
2019,2,その他の仕上用化粧品,月末在庫,kg,43569.0,2019
2019,3,その他の仕上用化粧品,月末在庫,kg,49405.0,2019
2019,4,その他の仕上用化粧品,月末在庫,kg,43737.0,2019
2019,5,その他の仕上用化粧品,月末在庫,kg,45165.0,2019
2019,6,その他の仕上用化粧品,月末在庫,kg,43392.0,2019
2019,7,その他の仕上用化粧品,月末在庫,kg,39757.0,2019
2019,8,その他の仕上用化粧品,月末在庫,kg,38542.0,2019
2019,9,その他の仕上用化粧品,月末在庫,kg,31283.0,2019
2019,10,その他の仕上用化粧品,月末在庫,kg,31542.0,2019
2019,11,その他の仕上用化粧品,月末在庫,kg,26136.0,2019
2019,12,その他の仕上用化粧品,月末在庫,kg,25441.0,2019
2020,0,その他の仕上用化粧品,月末在庫,kg,28631.0,2023
2020,1,その他の仕上用化粧品,月末在庫,kg,31000.0,2020
2020,2,その他の仕上用化粧品,月末在庫,kg,26032.0,2020
2020,3,その他の仕上用化粧品,月末在庫,kg,32104.0,2020
2020,4,その他の仕上用化粧品,月末在庫,kg,40434.0,2020
2020,5,その他の仕上用化粧品,月末在庫,kg,49889.0,2020
2020,6,その他の仕上用化粧品,月末在庫,kg,59179.0,2020
2020,7,その他の仕上用化粧品,月末在庫,kg,77945.0,2020
2020,8,その他の仕上用化粧品,月末在庫,kg,83196.0,2020
2020,9,その他の仕上用化粧品,月末在庫,kg,63271.0,2020
2020,10,その他の仕上用化粧品,月末在庫,kg,72957.0,2020
2020,11,その他の仕上用化粧品,月末在庫,kg,59477.0,2020
2020,12,その他の仕上用化粧品,月末在庫,kg,55218.0,2020
2021,0,その他の仕上用化粧品,月末在庫,kg,26040.0,2023
2021,1,その他の仕上用化粧品,月末在庫,kg,59017.0,2021
2021,2,その他の仕上用化粧品,月末在庫,kg,62964.0,2021
2021,3,その他の仕上用化粧品,月末在庫,kg,66248.0,2021
2021,4,その他の仕上用化粧品,月末在庫,kg,67345.0,2021
2021,5,その他の仕上用化粧品,月末在庫,kg,61229.0,2021
2021,6,その他の仕上用化粧品,月末在庫,kg,58625.0,2021
2021,7,その他の仕上用化粧品,月末在庫,kg,60362.0,2021
2021,8,その他の仕上用化粧品,月末在庫,kg,67191.0,2021
2021,9,その他の仕上用化粧品,月末在庫,kg,52678.0,2021
2021,10,その他の仕上用化粧品,月末在庫,kg,62415.0,2021
2021,11,その他の仕上用化粧品,月末在庫,kg,62416.0,2021
2021,12,その他の仕上用化粧品,月末在庫,kg,61156.0,2021
2022,0,その他の仕上用化粧品,月末在庫,kg,33538.0,2023
2022,1,その他の仕上用化粧品,月末在庫,kg,27644.0,2022
2022,2,その他の仕上用化粧品,月末在庫,kg,31238.0,2022
2022,3,その他の仕上用化粧品,月末在庫,kg,29571.0,2022
2022,4,その他の仕上用化粧品,月末在庫,kg,28202.0,2022
2022,5,その他の仕上用化粧品,月末在庫,kg,25748.0,2022
2022,6,その他の仕上用化粧品,月末在庫,kg,25130.0,2022
2022,7,その他の仕上用化粧品,月末在庫,kg,25081.0,2022
2022,8,その他の仕上用化粧品,月末在庫,kg,27119.0,2022
2022,9,その他の仕上用化粧品,月末在庫,kg,29613.0,2022
2022,10,その他の仕上用化粧品,月末在庫,kg,32303.0,2022
2022,11,その他の仕上用化粧品,月末在庫,kg,30790.0,2022
2022,12,その他の仕上用化粧品,月末在庫,kg,33538.0,2022
2023,0,その他の仕上用化粧品,月末在庫,kg,26994.0,2023
2023,1,その他の仕上用化粧品,月末在庫,kg,32034.0,2023
2023,2,その他の仕上用化粧品,月末在庫,kg,31313.0,2023
2023,3,その他の仕上用化粧品,月末在庫,kg,33140.0,2023
2023,4,その他の仕上用化粧品,月末在庫,kg,33324.0,2023
2023,5,その他の仕上用化粧品,月末在庫,kg,30278.0,2023
2023,6,その他の仕上用化粧品,月末在庫,kg,31498.0,2023
2023,7,その他の仕上用化粧品,月末在庫,kg,29282.0,2023
2023,8,その他の仕上用化粧品,月末在庫,kg,31470.0,2023
2023,9,その他の仕上用化粧品,月末在庫,kg,32880.0,2023
2023,10,その他の仕上用化粧品,月末在庫,kg,32510.0,2023
2023,11,その他の仕上用化粧品,月末在庫,kg,29295.0,2023
2023,12,その他の仕上用化粧品,月末在庫,kg,26994.0,2023
2024,1,その他の仕上用化粧品,月末在庫,kg,30061.0,2024
2024,2,その他の仕上用化粧品,月末在庫,kg,34143.0,2024
2024,3,その他の仕上用化粧品,月末在庫,kg,31321.0,2024
2024,4,その他の仕上用化粧品,月末在庫,kg,30740.0,2024
2024,5,その他の仕上用化粧品,月末在庫,kg,27096.0,2024
2024,6,その他の仕上用化粧品,月末在庫,kg,26075.0,2024
2024,7,その他の仕上用化粧品,月末在庫,kg,26612.0,2024
2024,8,その他の仕上用化粧品,月末在庫,kg,30718.0,2024
2024,9,その他の仕上用化粧品,月末在庫,kg,29740.0,2024
2024,10,その他の仕上用化粧品,月末在庫,kg,25954.0,2024
2024,11,その他の仕上用化粧品,月末在庫,kg,25236.0,2024
2024,12,その他の仕上用化粧品,月末在庫,kg,24619.0,2024
2015,0,その他の仕上用化粧品,生産,kg,79009.0,2019
2016,0,その他の仕上用化粧品,生産,kg,114176.0,2020
2017,0,その他の仕上用化粧品,生産,kg,80367.0,2021
2018,0,その他の仕上用化粧品,生産,kg,225933.0,2022
2019,0,その他の仕上用化粧品,生産,kg,163241.0,2023
2019,1,その他の仕上用化粧品,生産,kg,19080.0,2019
2019,2,その他の仕上用化粧品,生産,kg,15004.0,2019
2019,3,その他の仕上用化粧品,生産,kg,29571.0,2019
2019,4,その他の仕上用化粧品,生産,kg,10056.0,2019
2019,5,その他の仕上用化粧品,生産,kg,9433.0,2019
2019,6,その他の仕上用化粧品,生産,kg,9669.0,2019
2019,7,その他の仕上用化粧品,生産,kg,16429.0,2019
2019,8,その他の仕上用化粧品,生産,kg,17556.0,2019
2019,9,その他の仕上用化粧品,生産,kg,2993.0,2019
2019,10,その他の仕上用化粧品,生産,kg,9404.0,2019
2019,11,その他の仕上用化粧品,生産,kg,13016.0,2019
2019,12,その他の仕上用化粧品,生産,kg,11030.0,2019
2020,0,その他の仕上用化粧品,生産,kg,164544.0,2023
2020,1,その他の仕上用化粧品,生産,kg,13295.0,2020
