release_id,company_id,issuer,issuer_group,role,origin,panel,published,month,category,category_group,ingredients,brand,tier,is_quasi_drug,is_renewal,is_edition,url
000000014.000046376,46376,株式会社コーセー（戦略ブランド事業部）,株式会社コーセー,brand_owner,JP,core,2020-03-13,2020-03,,none,,ADDICTION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000014.000046376.html
000000038.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-03-16,2020-03,powder,makeup,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000038.000031376.html
000000034.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2020-03-19,2020-03,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000034.000024471.html
000000070.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-03-23,2020-03,lipstick|lash_brow,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000070.000019685.html
000000014.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2020-03-25,2020-03,eye_makeup|powder|lipstick,makeup,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000014.000044623.html
000000039.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-03-25,2020-03,cream,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000039.000031376.html
000000072.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-04-02,2020-04,concealer|eye_makeup,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000072.000019685.html
000000016.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-04-09,2020-04,lash_brow,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000016.000042040.html
000000017.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2020-04-09,2020-04,eye_makeup,makeup,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000017.000044623.html
000000017.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-04-14,2020-04,concealer,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000017.000042040.html
000000018.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2020-04-16,2020-04,lash_brow,makeup,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000018.000044623.html
000000073.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-04-22,2020-04,powder,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000073.000019685.html
000000074.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-04-23,2020-04,fragrance,other,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000074.000019685.html
000000042.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-04-28,2020-04,,none,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000042.000031376.html
000000018.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-05-14,2020-05,eye_makeup,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000018.000042040.html
000000019.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-05-18,2020-05,foundation|powder,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000019.000042040.html
000000075.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-05-19,2020-05,,none,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000075.000019685.html
000000163.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-05-20,2020-05,eye_makeup,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000163.000021350.html
000000076.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-05-21,2020-05,base_makeup,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000076.000019685.html
000000164.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-05-21,2020-05,lipstick,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000164.000021350.html
000000077.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-05-22,2020-05,,none,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000077.000019685.html
000000165.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-05-22,2020-05,lipstick,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000165.000021350.html
000000002.000056098,56098,株式会社クリオ,株式会社クリオ,brand_owner,KR,core,2020-05-25,2020-05,,none,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000002.000056098.html
000000166.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-05-26,2020-05,eye_makeup,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000166.000021350.html
000000116.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-05-27,2020-05,serum,skincare,,,デパコス,1,0,0,https://prtimes.jp/main/html/rd/p/000000116.000036737.html
000000168.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-05-28,2020-05,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000168.000021350.html
000000003.000056098,56098,株式会社クリオ,株式会社クリオ,brand_owner,KR,core,2020-06-03,2020-06,eye_makeup,makeup,,CLIO,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000003.000056098.html
000000020.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-06-11,2020-06,eye_makeup,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000020.000042040.html
000000169.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-06-12,2020-06,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000169.000021350.html
000000078.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-06-16,2020-06,foundation|nail,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000078.000019685.html
000000023.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2020-06-17,2020-06,blush,makeup,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000023.000044623.html
000000044.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-06-22,2020-06,toner_lotion|powder,skincare,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000044.000031376.html
000000125.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-07-01,2020-07,,none,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000125.000036737.html
000000170.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-01,2020-07,eye_makeup,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000170.000021350.html
000000079.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-07-02,2020-07,eye_makeup|lash_brow|powder,makeup,,CANMAKE,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000079.000019685.html
000000171.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-03,2020-07,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000171.000021350.html
000000172.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-07,2020-07,,none,,エチュード,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000172.000021350.html
000000173.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-09,2020-07,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000173.000021350.html
000000021.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-07-13,2020-07,serum|base_makeup,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000021.000042040.html
000000174.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-13,2020-07,eye_makeup,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000174.000021350.html
000000131.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-07-14,2020-07,body|serum,other,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000131.000036737.html
000000022.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2020-07-15,2020-07,blush,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000022.000042040.html
000000365.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2020-07-15,2020-07,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000365.000001572.html
000000015.000046376,46376,株式会社コーセー（戦略ブランド事業部）,株式会社コーセー,brand_owner,JP,core,2020-07-21,2020-07,eye_makeup,makeup,,ADDICTION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000015.000046376.html
000000136.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-07-21,2020-07,cream,skincare,,,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000136.000036737.html
000000045.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-07-22,2020-07,serum,skincare,,イニスフリー,プチプラ/ミドル,0,0,1,https://prtimes.jp/main/html/rd/p/000000045.000031376.html
000000082.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-07-22,2020-07,cream|blush|nail,skincare,,CANMAKE,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000082.000019685.html
000000138.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-07-22,2020-07,toner_lotion,skincare,,,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000138.000036737.html
000000057.000006944,6944,ニベア花王株式会社,ニベア花王株式会社,brand_owner,global,core,2020-07-31,2020-07,lipstick,makeup,,NIVEA,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000057.000006944.html
000000016.000046376,46376,株式会社コーセー（戦略ブランド事業部）,株式会社コーセー,brand_owner,JP,core,2020-08-07,2020-08,eye_makeup,makeup,,ADDICTION,デパコス,0,1,0,https://prtimes.jp/main/html/rd/p/000000016.000046376.html
000000175.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-08-17,2020-08,foundation,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000175.000021350.html
000000176.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-08-18,2020-08,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000176.000021350.html
000000083.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-08-20,2020-08,concealer,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000083.000019685.html
000000177.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-08-20,2020-08,lipstick,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000177.000021350.html
000000367.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2020-08-21,2020-08,body,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000367.000001572.html
000000142.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2020-08-24,2020-08,,none,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000142.000036737.html
000000178.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-08-24,2020-08,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000178.000021350.html
000000009.000056098,56098,株式会社クリオ,株式会社クリオ,brand_owner,KR,core,2020-08-25,2020-08,,none,,CLIO,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000009.000056098.html
000000179.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-09-15,2020-09,lipstick,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000179.000021350.html
000000001.000064854,64854,P&Gプレステージ合同会社,P&Gプレステージ合同会社,brand_owner,global,core,2020-09-16,2020-09,hair|serum,other,,SK-II,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000001.000064854.html
000000050.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-09-17,2020-09,,none,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000050.000031376.html
000000180.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2020-09-17,2020-09,eye_makeup|lipstick,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000180.000021350.html
000000368.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2020-09-17,2020-09,cleansing,skincare,,毛穴撫子,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000368.000001572.html
000000002.000064854,64854,P&Gプレステージ合同会社,P&Gプレステージ合同会社,brand_owner,global,core,2020-09-23,2020-09,hair|serum,other,,SK-II,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000002.000064854.html
000000084.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-09-23,2020-09,eye_makeup|nail,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000084.000019685.html
000000085.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2020-09-23,2020-09,,none,,CANMAKE,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000085.000019685.html
000000026.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2020-09-24,2020-09,,none,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000026.000044623.html
